order_id,product_id,category,quantity,unit_price,discount,line_total
ORD004666,P0050,Fashion,1,175.37,0.15,149.06
ORD004666,P0104,Books & Media,1,28.85,0.15,24.52
ORD004667,P0022,Home & Garden,1,68.56,0.05,65.13
ORD004668,P0103,Books & Media,1,33.25,0.0,33.25
ORD004668,P0082,Beauty,1,35.18,0.05,33.42
ORD004668,P0006,Electronics,1,234.84,0.0,234.84
ORD004668,P0101,Books & Media,1,58.39,0.0,58.39
ORD004669,P0102,Books & Media,2,52.13,0.0,104.26
ORD004670,P0050,Fashion,1,175.37,0.1,157.83
ORD004671,P0078,Sports,2,64.33,0.0,128.66
ORD004672,P0044,Fashion,2,179.61,0.0,359.22
ORD004672,P0015,Electronics,2,769.37,0.0,1538.74
ORD004672,P0052,Fashion,2,129.07,0.15,219.42
ORD004673,P0016,Electronics,1,735.06,0.0,735.06
ORD004673,P0110,Books & Media,1,16.05,0.1,14.44
ORD004674,P0057,Fashion,1,100.09,0.0,100.09
ORD004675,P0054,Fashion,1,37.85,0.0,37.85
ORD004676,P0034,Home & Garden,2,68.83,0.15,117.01
ORD004677,P0022,Home & Garden,1,68.56,0.0,68.56
ORD004677,P0030,Home & Garden,1,53.4,0.1,48.06
ORD004678,P0084,Beauty,3,36.18,0.0,108.54
ORD004679,P0009,Electronics,2,236.37,0.05,449.1
ORD004680,P0049,Fashion,1,179.38,0.0,179.38
ORD004680,P0059,Fashion,2,67.75,0.1,121.95
ORD004681,P0046,Fashion,1,37.54,0.0,37.54
ORD004681,P0030,Home & Garden,1,53.4,0.0,53.4
ORD004681,P0054,Fashion,2,37.85,0.0,75.7
ORD004681,P0059,Fashion,1,67.75,0.0,67.75
ORD004682,P0085,Beauty,2,33.57,0.0,67.14
ORD004682,P0020,Electronics,2,781.45,0.1,1406.61
ORD004683,P0044,Fashion,1,179.61,0.2,143.69
ORD004683,P0049,Fashion,1,179.38,0.0,179.38
ORD004684,P0105,Books & Media,1,27.71,0.0,27.71
ORD004685,P0038,Home & Garden,1,169.03,0.0,169.03
ORD004686,P0039,Home & Garden,1,229.92,0.0,229.92
ORD004686,P0004,Electronics,1,807.35,0.05,766.98
ORD004686,P0011,Electronics,1,733.95,0.0,733.95
ORD004687,P0018,Electronics,1,370.75,0.0,370.75
ORD004687,P0120,Books & Media,2,38.91,0.0,77.82
ORD004687,P0050,Fashion,1,175.37,0.1,157.83
ORD004688,P0071,Sports,1,179.47,0.05,170.5
ORD004688,P0079,Sports,2,134.88,0.0,269.76
ORD004688,P0062,Sports,1,278.05,0.05,264.15
ORD004688,P0105,Books & Media,1,27.71,0.0,27.71
ORD004689,P0057,Fashion,1,100.09,0.1,90.08
ORD004689,P0032,Home & Garden,3,145.88,0.0,437.64
ORD004689,P0084,Beauty,1,36.18,0.05,34.37
ORD004689,P0055,Fashion,1,92.6,0.15,78.71
ORD004690,P0114,Books & Media,2,34.15,0.1,61.47
ORD004690,P0071,Sports,1,179.47,0.1,161.52
ORD004690,P0082,Beauty,2,35.18,0.0,70.36
ORD004691,P0033,Home & Garden,1,213.07,0.1,191.76
ORD004691,P0022,Home & Garden,2,68.56,0.05,130.26
ORD004691,P0075,Sports,2,90.37,0.0,180.74
ORD004691,P0088,Beauty,1,98.82,0.05,93.88
ORD004692,P0020,Electronics,1,781.45,0.0,781.45
ORD004693,P0011,Electronics,1,733.95,0.0,733.95
ORD004693,P0064,Sports,3,31.33,0.0,93.99
ORD004693,P0074,Sports,1,200.27,0.0,200.27
ORD004693,P0088,Beauty,3,98.82,0.05,281.64
ORD004693,P0052,Fashion,1,129.07,0.1,116.16
ORD004694,P0091,Beauty,1,90.2,0.1,81.18
ORD004695,P0080,Sports,1,99.79,0.0,99.79
ORD004696,P0007,Electronics,1,71.56,0.0,71.56
ORD004696,P0020,Electronics,2,781.45,0.0,1562.9
ORD004696,P0064,Sports,1,31.33,0.05,29.76
ORD004696,P0120,Books & Media,2,38.91,0.0,77.82
ORD004697,P0058,Fashion,3,166.02,0.0,498.06
ORD004697,P0047,Fashion,1,146.73,0.05,139.39
ORD004698,P0112,Books & Media,3,36.19,0.0,108.57
ORD004698,P0051,Fashion,2,21.84,0.0,43.68
ORD004699,P0049,Fashion,1,179.38,0.0,179.38
ORD004700,P0099,Beauty,1,70.54,0.05,67.01
ORD004700,P0009,Electronics,1,236.37,0.0,236.37
ORD004700,P0060,Fashion,2,117.44,0.0,234.88
ORD004701,P0110,Books & Media,3,16.05,0.0,48.15
ORD004702,P0035,Home & Garden,1,89.13,0.05,84.67
ORD004702,P0105,Books & Media,1,27.71,0.0,27.71
ORD004702,P0046,Fashion,1,37.54,0.05,35.66
ORD004703,P0037,Home & Garden,1,220.95,0.05,209.9
ORD004704,P0056,Fashion,1,160.14,0.0,160.14
ORD004705,P0024,Home & Garden,1,38.74,0.0,38.74
ORD004706,P0050,Fashion,3,175.37,0.2,420.89
ORD004706,P0046,Fashion,2,37.54,0.0,75.08
ORD004707,P0102,Books & Media,2,52.13,0.0,104.26
ORD004707,P0119,Books & Media,1,54.29,0.05,51.58
ORD004708,P0001,Electronics,2,592.51,0.0,1185.02
ORD004709,P0035,Home & Garden,1,89.13,0.1,80.22
ORD004710,P0081,Beauty,1,17.81,0.05,16.92
ORD004711,P0057,Fashion,1,100.09,0.0,100.09
ORD004711,P0097,Beauty,2,37.48,0.15,63.72
ORD004711,P0043,Fashion,1,83.9,0.15,71.32
ORD004711,P0017,Electronics,1,504.79,0.05,479.55
ORD004712,P0113,Books & Media,3,10.97,0.0,32.91
ORD004713,P0029,Home & Garden,1,55.22,0.0,55.22
ORD004714,P0100,Beauty,1,119.92,0.1,107.93
ORD004714,P0033,Home & Garden,2,213.07,0.0,426.14
ORD004715,P0112,Books & Media,1,36.19,0.0,36.19
ORD004716,P0014,Electronics,3,127.83,0.0,383.49
ORD004717,P0074,Sports,1,200.27,0.0,200.27
ORD004718,P0049,Fashion,1,179.38,0.0,179.38
ORD004718,P0041,Fashion,1,109.82,0.05,104.33
ORD004719,P0014,Electronics,1,127.83,0.0,127.83
ORD004719,P0031,Home & Garden,1,247.54,0.05,235.16
ORD004720,P0013,Electronics,2,862.63,0.15,1466.47
ORD004720,P0110,Books & Media,1,16.05,0.0,16.05
ORD004721,P0084,Beauty,1,36.18,0.0,36.18
ORD004721,P0087,Beauty,1,61.99,0.05,58.89
ORD004722,P0054,Fashion,1,37.85,0.0,37.85
ORD004722,P0044,Fashion,1,179.61,0.0,179.61
ORD004723,P0012,Electronics,1,338.21,0.05,321.3
ORD004724,P0014,Electronics,3,127.83,0.0,383.49
ORD004724,P0043,Fashion,2,83.9,0.05,159.41
ORD004724,P0010,Electronics,2,737.02,0.0,1474.04
ORD004725,P0031,Home & Garden,1,247.54,0.0,247.54
ORD004725,P0120,Books & Media,1,38.91,0.0,38.91
ORD004726,P0093,Beauty,1,54.29,0.2,43.43
ORD004727,P0014,Electronics,1,127.83,0.05,121.44
ORD004728,P0006,Electronics,2,234.84,0.1,422.71
ORD004728,P0119,Books & Media,1,54.29,0.1,48.86
ORD004729,P0001,Electronics,2,592.51,0.05,1125.77
ORD004729,P0115,Books & Media,2,16.19,0.05,30.76
ORD004730,P0117,Books & Media,3,38.94,0.0,116.82
ORD004731,P0055,Fashion,1,92.6,0.0,92.6
ORD004732,P0024,Home & Garden,1,38.74,0.05,36.8
ORD004733,P0006,Electronics,1,234.84,0.1,211.36
ORD004733,P0009,Electronics,1,236.37,0.15,200.91
ORD004734,P0008,Electronics,2,601.4,0.05,1142.66
ORD004735,P0096,Beauty,1,56.41,0.0,56.41
ORD004735,P0038,Home & Garden,1,169.03,0.15,143.68
ORD004736,P0120,Books & Media,1,38.91,0.0,38.91
ORD004736,P0055,Fashion,1,92.6,0.0,92.6
ORD004736,P0049,Fashion,1,179.38,0.0,179.38
ORD004737,P0013,Electronics,1,862.63,0.0,862.63
ORD004737,P0033,Home & Garden,2,213.07,0.0,426.14
ORD004738,P0026,Home & Garden,2,101.99,0.0,203.98
ORD004738,P0105,Books & Media,1,27.71,0.1,24.94
ORD004739,P0023,Home & Garden,1,33.75,0.1,30.38
ORD004740,P0022,Home & Garden,1,68.56,0.05,65.13
ORD004741,P0103,Books & Media,1,33.25,0.1,29.92
ORD004741,P0116,Books & Media,1,12.17,0.0,12.17
ORD004741,P0004,Electronics,1,807.35,0.1,726.62
ORD004741,P0090,Beauty,1,56.59,0.0,56.59
ORD004742,P0024,Home & Garden,1,38.74,0.05,36.8
ORD004742,P0068,Sports,1,52.84,0.05,50.2
ORD004742,P0033,Home & Garden,1,213.07,0.1,191.76
ORD004742,P0067,Sports,1,310.35,0.15,263.8
ORD004743,P0101,Books & Media,1,58.39,0.05,55.47
ORD004744,P0004,Electronics,1,807.35,0.1,726.62
ORD004745,P0041,Fashion,2,109.82,0.05,208.66
ORD004745,P0012,Electronics,1,338.21,0.0,338.21
ORD004745,P0080,Sports,1,99.79,0.0,99.79
ORD004745,P0024,Home & Garden,1,38.74,0.05,36.8
ORD004746,P0120,Books & Media,1,38.91,0.1,35.02
ORD004746,P0004,Electronics,2,807.35,0.0,1614.7
ORD004746,P0073,Sports,1,162.52,0.0,162.52
ORD004746,P0099,Beauty,2,70.54,0.1,126.97
ORD004747,P0044,Fashion,1,179.61,0.0,179.61
ORD004747,P0049,Fashion,1,179.38,0.0,179.38
ORD004747,P0057,Fashion,1,100.09,0.05,95.09
ORD004747,P0011,Electronics,1,733.95,0.0,733.95
ORD004748,P0011,Electronics,1,733.95,0.0,733.95
ORD004749,P0115,Books & Media,3,16.19,0.0,48.57
ORD004749,P0043,Fashion,1,83.9,0.1,75.51
ORD004750,P0009,Electronics,1,236.37,0.0,236.37
ORD004751,P0009,Electronics,3,236.37,0.0,709.11
ORD004751,P0022,Home & Garden,2,68.56,0.15,116.55
ORD004752,P0036,Home & Garden,1,64.58,0.05,61.35
ORD004752,P0004,Electronics,1,807.35,0.05,766.98
ORD004752,P0011,Electronics,2,733.95,0.0,1467.9
ORD004752,P0084,Beauty,1,36.18,0.0,36.18
ORD004753,P0039,Home & Garden,2,229.92,0.0,459.84
ORD004753,P0098,Beauty,3,58.74,0.1,158.6
ORD004753,P0031,Home & Garden,1,247.54,0.05,235.16
ORD004753,P0076,Sports,1,348.42,0.0,348.42
ORD004754,P0017,Electronics,1,504.79,0.0,504.79
ORD004755,P0078,Sports,1,64.33,0.0,64.33
ORD004756,P0060,Fashion,2,117.44,0.05,223.14
ORD004757,P0091,Beauty,3,90.2,0.2,216.48
ORD004757,P0005,Electronics,2,407.63,0.0,815.26
ORD004757,P0056,Fashion,3,160.14,0.0,480.42
ORD004758,P0026,Home & Garden,1,101.99,0.1,91.79
ORD004759,P0037,Home & Garden,2,220.95,0.05,419.8
ORD004759,P0093,Beauty,1,54.29,0.05,51.58
ORD004760,P0029,Home & Garden,1,55.22,0.0,55.22
ORD004761,P0057,Fashion,1,100.09,0.1,90.08
ORD004762,P0054,Fashion,1,37.85,0.05,35.96
ORD004763,P0096,Beauty,1,56.41,0.0,56.41
ORD004763,P0046,Fashion,2,37.54,0.0,75.08
ORD004763,P0044,Fashion,1,179.61,0.0,179.61
ORD004763,P0089,Beauty,1,20.66,0.1,18.59
ORD004763,P0004,Electronics,1,807.35,0.0,807.35
ORD004764,P0114,Books & Media,1,34.15,0.2,27.32
ORD004764,P0014,Electronics,3,127.83,0.1,345.14
ORD004764,P0117,Books & Media,1,38.94,0.05,36.99
ORD004764,P0008,Electronics,1,601.4,0.1,541.26
ORD004765,P0083,Beauty,1,104.56,0.0,104.56
ORD004766,P0043,Fashion,1,83.9,0.0,83.9
ORD004767,P0023,Home & Garden,2,33.75,0.1,60.75
ORD004768,P0052,Fashion,2,129.07,0.0,258.14
ORD004768,P0063,Sports,1,25.19,0.1,22.67
ORD004769,P0075,Sports,1,90.37,0.1,81.33
ORD004770,P0052,Fashion,1,129.07,0.0,129.07
ORD004770,P0020,Electronics,1,781.45,0.05,742.38
ORD004770,P0006,Electronics,1,234.84,0.1,211.36
ORD004771,P0035,Home & Garden,1,89.13,0.0,89.13
ORD004771,P0055,Fashion,2,92.6,0.1,166.68
ORD004771,P0019,Electronics,2,753.99,0.0,1507.98
ORD004772,P0033,Home & Garden,3,213.07,0.05,607.25
ORD004773,P0119,Books & Media,1,54.29,0.1,48.86
ORD004774,P0074,Sports,1,200.27,0.0,200.27
ORD004775,P0051,Fashion,1,21.84,0.0,21.84
ORD004775,P0109,Books & Media,2,36.9,0.05,70.11
ORD004776,P0108,Books & Media,1,57.78,0.0,57.78
ORD004776,P0049,Fashion,1,179.38,0.0,179.38
ORD004776,P0009,Electronics,3,236.37,0.05,673.65
ORD004777,P0001,Electronics,1,592.51,0.1,533.26
ORD004777,P0024,Home & Garden,1,38.74,0.1,34.87
ORD004778,P0004,Electronics,1,807.35,0.0,807.35
ORD004779,P0032,Home & Garden,1,145.88,0.15,124.0
ORD004780,P0119,Books & Media,1,54.29,0.1,48.86
ORD004780,P0009,Electronics,1,236.37,0.0,236.37
ORD004781,P0052,Fashion,1,129.07,0.05,122.62
ORD004781,P0001,Electronics,1,592.51,0.15,503.63
ORD004782,P0017,Electronics,1,504.79,0.05,479.55
ORD004783,P0116,Books & Media,1,12.17,0.1,10.95
ORD004783,P0045,Fashion,1,34.55,0.15,29.37
ORD004783,P0082,Beauty,1,35.18,0.05,33.42
ORD004784,P0015,Electronics,1,769.37,0.0,769.37
ORD004785,P0051,Fashion,1,21.84,0.0,21.84
ORD004786,P0078,Sports,1,64.33,0.15,54.68
ORD004786,P0005,Electronics,3,407.63,0.1,1100.6
ORD004787,P0017,Electronics,1,504.79,0.0,504.79
ORD004787,P0030,Home & Garden,2,53.4,0.0,106.8
ORD004788,P0081,Beauty,1,17.81,0.0,17.81
ORD004788,P0107,Books & Media,1,31.66,0.0,31.66
ORD004789,P0020,Electronics,1,781.45,0.0,781.45
ORD004789,P0034,Home & Garden,2,68.83,0.0,137.66
ORD004790,P0021,Home & Garden,1,180.57,0.05,171.54
ORD004790,P0043,Fashion,1,83.9,0.0,83.9
ORD004790,P0027,Home & Garden,1,77.74,0.0,77.74
ORD004791,P0089,Beauty,1,20.66,0.0,20.66
ORD004791,P0010,Electronics,1,737.02,0.0,737.02
ORD004791,P0033,Home & Garden,1,213.07,0.1,191.76
ORD004791,P0081,Beauty,1,17.81,0.0,17.81
ORD004792,P0011,Electronics,3,733.95,0.1,1981.67
ORD004793,P0068,Sports,1,52.84,0.0,52.84
ORD004793,P0114,Books & Media,1,34.15,0.15,29.03
ORD004794,P0006,Electronics,1,234.84,0.15,199.61
ORD004795,P0106,Books & Media,1,21.79,0.1,19.61
ORD004795,P0014,Electronics,1,127.83,0.0,127.83
ORD004796,P0036,Home & Garden,1,64.58,0.15,54.89
ORD004797,P0111,Books & Media,2,58.37,0.0,116.74
ORD004797,P0036,Home & Garden,2,64.58,0.0,129.16
ORD004798,P0099,Beauty,1,70.54,0.0,70.54
ORD004798,P0116,Books & Media,1,12.17,0.05,11.56
ORD004799,P0038,Home & Garden,2,169.03,0.0,338.06
ORD004800,P0005,Electronics,1,407.63,0.0,407.63
ORD004800,P0063,Sports,2,25.19,0.0,50.38
ORD004800,P0052,Fashion,2,129.07,0.0,258.14
ORD004801,P0069,Sports,1,47.49,0.05,45.12
ORD004801,P0032,Home & Garden,1,145.88,0.1,131.29
ORD004801,P0011,Electronics,1,733.95,0.0,733.95
ORD004801,P0010,Electronics,2,737.02,0.0,1474.04
ORD004801,P0094,Beauty,1,104.78,0.1,94.3
ORD004802,P0004,Electronics,1,807.35,0.0,807.35
ORD004803,P0042,Fashion,1,113.53,0.2,90.82
ORD004804,P0064,Sports,1,31.33,0.05,29.76
ORD004804,P0014,Electronics,1,127.83,0.0,127.83
ORD004804,P0037,Home & Garden,1,220.95,0.05,209.9
ORD004805,P0043,Fashion,2,83.9,0.0,167.8
ORD004806,P0092,Beauty,1,118.26,0.0,118.26
ORD004806,P0047,Fashion,1,146.73,0.05,139.39
ORD004806,P0070,Sports,1,273.9,0.0,273.9
ORD004807,P0063,Sports,1,25.19,0.15,21.41
ORD004807,P0004,Electronics,1,807.35,0.15,686.25
ORD004808,P0022,Home & Garden,1,68.56,0.1,61.7
ORD004808,P0037,Home & Garden,2,220.95,0.05,419.8
ORD004808,P0068,Sports,1,52.84,0.0,52.84
ORD004809,P0003,Electronics,3,675.0,0.15,1721.25
ORD004809,P0062,Sports,1,278.05,0.0,278.05
ORD004810,P0085,Beauty,1,33.57,0.0,33.57
ORD004810,P0084,Beauty,2,36.18,0.0,72.36
ORD004810,P0092,Beauty,1,118.26,0.0,118.26
ORD004811,P0120,Books & Media,1,38.91,0.2,31.13
ORD004811,P0039,Home & Garden,1,229.92,0.05,218.42
ORD004811,P0050,Fashion,1,175.37,0.0,175.37
ORD004812,P0056,Fashion,1,160.14,0.15,136.12
ORD004813,P0106,Books & Media,1,21.79,0.0,21.79
ORD004814,P0050,Fashion,2,175.37,0.05,333.2
ORD004815,P0075,Sports,1,90.37,0.0,90.37
ORD004816,P0107,Books & Media,1,31.66,0.1,28.49
ORD004817,P0111,Books & Media,1,58.37,0.15,49.61
ORD004817,P0084,Beauty,2,36.18,0.05,68.74
ORD004818,P0030,Home & Garden,2,53.4,0.0,106.8
ORD004818,P0097,Beauty,1,37.48,0.0,37.48
ORD004818,P0111,Books & Media,1,58.37,0.05,55.45
ORD004819,P0006,Electronics,2,234.84,0.1,422.71
ORD004819,P0041,Fashion,1,109.82,0.0,109.82
ORD004819,P0013,Electronics,1,862.63,0.0,862.63
ORD004820,P0033,Home & Garden,2,213.07,0.05,404.83
ORD004821,P0071,Sports,1,179.47,0.05,170.5
ORD004821,P0060,Fashion,2,117.44,0.0,234.88
ORD004821,P0050,Fashion,1,175.37,0.0,175.37
ORD004822,P0010,Electronics,3,737.02,0.0,2211.06
ORD004823,P0030,Home & Garden,2,53.4,0.05,101.46
ORD004823,P0067,Sports,1,310.35,0.2,248.28
ORD004823,P0015,Electronics,1,769.37,0.0,769.37
ORD004824,P0060,Fashion,1,117.44,0.0,117.44
ORD004824,P0021,Home & Garden,1,180.57,0.0,180.57
ORD004825,P0119,Books & Media,3,54.29,0.1,146.58
ORD004825,P0006,Electronics,1,234.84,0.05,223.1
ORD004825,P0012,Electronics,1,338.21,0.0,338.21
ORD004825,P0011,Electronics,1,733.95,0.1,660.56
ORD004826,P0045,Fashion,1,34.55,0.1,31.1
ORD004827,P0005,Electronics,1,407.63,0.05,387.25
ORD004828,P0043,Fashion,1,83.9,0.0,83.9
ORD004828,P0071,Sports,2,179.47,0.1,323.05
ORD004828,P0049,Fashion,2,179.38,0.15,304.95
ORD004829,P0028,Home & Garden,1,167.29,0.0,167.29
ORD004829,P0003,Electronics,1,675.0,0.05,641.25
ORD004830,P0055,Fashion,3,92.6,0.0,277.8
ORD004831,P0063,Sports,1,25.19,0.2,20.15
ORD004832,P0032,Home & Garden,1,145.88,0.0,145.88
ORD004833,P0014,Electronics,2,127.83,0.0,255.66
ORD004833,P0068,Sports,1,52.84,0.0,52.84
ORD004834,P0057,Fashion,1,100.09,0.2,80.07
ORD004834,P0005,Electronics,1,407.63,0.0,407.63
ORD004834,P0014,Electronics,2,127.83,0.0,255.66
ORD004835,P0117,Books & Media,1,38.94,0.05,36.99
ORD004835,P0118,Books & Media,1,20.23,0.05,19.22
ORD004836,P0110,Books & Media,1,16.05,0.05,15.25
ORD004837,P0114,Books & Media,2,34.15,0.0,68.3
ORD004837,P0092,Beauty,2,118.26,0.05,224.69
ORD004838,P0003,Electronics,1,675.0,0.0,675.0
ORD004838,P0016,Electronics,1,735.06,0.05,698.31
ORD004838,P0104,Books & Media,1,28.85,0.2,23.08
ORD004838,P0013,Electronics,1,862.63,0.0,862.63
ORD004838,P0107,Books & Media,3,31.66,0.0,94.98
ORD004839,P0037,Home & Garden,1,220.95,0.2,176.76
ORD004840,P0101,Books & Media,2,58.39,0.05,110.94
ORD004841,P0055,Fashion,1,92.6,0.1,83.34
ORD004842,P0034,Home & Garden,2,68.83,0.0,137.66
ORD004842,P0063,Sports,2,25.19,0.0,50.38
ORD004843,P0044,Fashion,1,179.61,0.0,179.61
ORD004843,P0044,Fashion,2,179.61,0.0,359.22
ORD004844,P0008,Electronics,1,601.4,0.0,601.4
ORD004844,P0106,Books & Media,3,21.79,0.15,55.56
ORD004845,P0105,Books & Media,1,27.71,0.05,26.32
ORD004846,P0036,Home & Garden,1,64.58,0.15,54.89
ORD004846,P0006,Electronics,2,234.84,0.0,469.68
ORD004847,P0025,Home & Garden,2,164.39,0.05,312.34
ORD004847,P0064,Sports,3,31.33,0.0,93.99
ORD004847,P0119,Books & Media,1,54.29,0.1,48.86
ORD004848,P0047,Fashion,1,146.73,0.1,132.06
ORD004848,P0083,Beauty,1,104.56,0.0,104.56
ORD004848,P0086,Beauty,2,112.91,0.0,225.82
ORD004849,P0041,Fashion,1,109.82,0.0,109.82
ORD004850,P0117,Books & Media,2,38.94,0.0,77.88
ORD004850,P0025,Home & Garden,1,164.39,0.0,164.39
ORD004851,P0055,Fashion,1,92.6,0.05,87.97
ORD004851,P0006,Electronics,1,234.84,0.0,234.84
ORD004851,P0118,Books & Media,1,20.23,0.05,19.22
ORD004852,P0041,Fashion,2,109.82,0.05,208.66
ORD004853,P0056,Fashion,1,160.14,0.0,160.14
ORD004853,P0015,Electronics,1,769.37,0.0,769.37
ORD004853,P0036,Home & Garden,1,64.58,0.1,58.12
ORD004853,P0002,Electronics,2,282.77,0.05,537.26
ORD004854,P0065,Sports,1,310.58,0.0,310.58
ORD004854,P0105,Books & Media,1,27.71,0.05,26.32
ORD004854,P0008,Electronics,1,601.4,0.0,601.4
ORD004855,P0052,Fashion,1,129.07,0.0,129.07
ORD004855,P0021,Home & Garden,3,180.57,0.0,541.71
ORD004856,P0036,Home & Garden,1,64.58,0.0,64.58
ORD004856,P0094,Beauty,1,104.78,0.0,104.78
ORD004857,P0020,Electronics,1,781.45,0.05,742.38
ORD004857,P0120,Books & Media,2,38.91,0.0,77.82
ORD004857,P0027,Home & Garden,2,77.74,0.1,139.93
ORD004857,P0058,Fashion,2,166.02,0.0,332.04
ORD004858,P0079,Sports,1,134.88,0.0,134.88
ORD004858,P0075,Sports,1,90.37,0.0,90.37
ORD004859,P0078,Sports,1,64.33,0.2,51.46
ORD004860,P0112,Books & Media,1,36.19,0.0,36.19
ORD004861,P0057,Fashion,1,100.09,0.0,100.09
ORD004862,P0055,Fashion,3,92.6,0.0,277.8
ORD004863,P0105,Books & Media,1,27.71,0.15,23.55
ORD004864,P0029,Home & Garden,2,55.22,0.0,110.44
ORD004864,P0036,Home & Garden,1,64.58,0.0,64.58
ORD004864,P0006,Electronics,1,234.84,0.0,234.84
ORD004865,P0022,Home & Garden,1,68.56,0.05,65.13
ORD004866,P0067,Sports,1,310.35,0.05,294.83
ORD004867,P0048,Fashion,1,30.16,0.1,27.14
ORD004867,P0038,Home & Garden,2,169.03,0.0,338.06
ORD004868,P0016,Electronics,1,735.06,0.0,735.06
ORD004868,P0103,Books & Media,2,33.25,0.1,59.85
ORD004868,P0044,Fashion,1,179.61,0.0,179.61
ORD004869,P0027,Home & Garden,1,77.74,0.0,77.74
ORD004870,P0018,Electronics,1,370.75,0.05,352.21
ORD004871,P0071,Sports,1,179.47,0.2,143.58
ORD004871,P0083,Beauty,1,104.56,0.1,94.1
ORD004871,P0005,Electronics,1,407.63,0.0,407.63
ORD004872,P0028,Home & Garden,1,167.29,0.1,150.56
ORD004873,P0098,Beauty,2,58.74,0.15,99.86
ORD004874,P0002,Electronics,1,282.77,0.0,282.77
ORD004875,P0021,Home & Garden,1,180.57,0.15,153.48
ORD004875,P0031,Home & Garden,1,247.54,0.05,235.16
ORD004876,P0117,Books & Media,1,38.94,0.1,35.05
ORD004876,P0007,Electronics,2,71.56,0.0,143.12
ORD004876,P0013,Electronics,2,862.63,0.0,1725.26
ORD004877,P0039,Home & Garden,1,229.92,0.05,218.42
ORD004877,P0006,Electronics,1,234.84,0.0,234.84
ORD004878,P0062,Sports,1,278.05,0.1,250.24
ORD004878,P0093,Beauty,1,54.29,0.2,43.43
ORD004878,P0016,Electronics,1,735.06,0.0,735.06
ORD004879,P0078,Sports,1,64.33,0.0,64.33
ORD004880,P0010,Electronics,1,737.02,0.0,737.02
ORD004880,P0049,Fashion,1,179.38,0.0,179.38
ORD004880,P0106,Books & Media,3,21.79,0.15,55.56
ORD004881,P0077,Sports,1,167.38,0.0,167.38
ORD004881,P0063,Sports,1,25.19,0.0,25.19
ORD004881,P0014,Electronics,1,127.83,0.0,127.83
ORD004882,P0023,Home & Garden,1,33.75,0.0,33.75
ORD004883,P0081,Beauty,2,17.81,0.1,32.06
ORD004884,P0038,Home & Garden,1,169.03,0.0,169.03
ORD004885,P0057,Fashion,1,100.09,0.1,90.08
ORD004885,P0043,Fashion,1,83.9,0.1,75.51
ORD004885,P0065,Sports,2,310.58,0.2,496.93
ORD004886,P0115,Books & Media,1,16.19,0.2,12.95
ORD004886,P0040,Home & Garden,2,77.25,0.1,139.05
ORD004887,P0055,Fashion,1,92.6,0.0,92.6
ORD004888,P0113,Books & Media,1,10.97,0.1,9.87
ORD004888,P0009,Electronics,2,236.37,0.0,472.74
ORD004889,P0085,Beauty,1,33.57,0.1,30.21
ORD004889,P0015,Electronics,2,769.37,0.0,1538.74
ORD004890,P0015,Electronics,2,769.37,0.15,1307.93
ORD004891,P0017,Electronics,2,504.79,0.1,908.62
ORD004891,P0043,Fashion,1,83.9,0.05,79.7
ORD004892,P0022,Home & Garden,2,68.56,0.0,137.12
ORD004893,P0098,Beauty,1,58.74,0.0,58.74
ORD004894,P0035,Home & Garden,1,89.13,0.0,89.13
ORD004895,P0037,Home & Garden,2,220.95,0.0,441.9
ORD004896,P0026,Home & Garden,3,101.99,0.05,290.67
ORD004897,P0010,Electronics,1,737.02,0.1,663.32
ORD004897,P0102,Books & Media,1,52.13,0.0,52.13
ORD004897,P0014,Electronics,1,127.83,0.15,108.66
ORD004897,P0099,Beauty,2,70.54,0.0,141.08
ORD004898,P0012,Electronics,1,338.21,0.05,321.3
ORD004899,P0068,Sports,1,52.84,0.1,47.56
ORD004900,P0101,Books & Media,2,58.39,0.0,116.78
ORD004901,P0005,Electronics,1,407.63,0.0,407.63
ORD004902,P0056,Fashion,2,160.14,0.15,272.24
ORD004902,P0091,Beauty,2,90.2,0.0,180.4
ORD004902,P0010,Electronics,1,737.02,0.0,737.02
ORD004903,P0048,Fashion,1,30.16,0.2,24.13
ORD004904,P0022,Home & Garden,1,68.56,0.2,54.85
ORD004905,P0078,Sports,3,64.33,0.15,164.04
ORD004905,P0091,Beauty,3,90.2,0.0,270.6
ORD004906,P0060,Fashion,1,117.44,0.0,117.44
ORD004906,P0054,Fashion,1,37.85,0.0,37.85
ORD004906,P0048,Fashion,1,30.16,0.0,30.16
ORD004906,P0087,Beauty,1,61.99,0.2,49.59
ORD004907,P0104,Books & Media,1,28.85,0.05,27.41
ORD004908,P0062,Sports,2,278.05,0.0,556.1
ORD004908,P0005,Electronics,1,407.63,0.0,407.63
ORD004908,P0008,Electronics,1,601.4,0.05,571.33
ORD004909,P0023,Home & Garden,1,33.75,0.05,32.06
ORD004910,P0050,Fashion,1,175.37,0.0,175.37
ORD004910,P0042,Fashion,1,113.53,0.0,113.53
ORD004911,P0019,Electronics,1,753.99,0.0,753.99
ORD004911,P0116,Books & Media,1,12.17,0.05,11.56
ORD004912,P0018,Electronics,2,370.75,0.0,741.5
ORD004913,P0017,Electronics,1,504.79,0.0,504.79
ORD004913,P0052,Fashion,1,129.07,0.0,129.07
ORD004913,P0117,Books & Media,1,38.94,0.0,38.94
