customer_id,country,city,join_date,segment,age_group,acquisition_channel
C01291,Belgium,Antwerp,2023-02-26,Churned,55+,Referral
C01292,Germany,Stuttgart,2023-10-15,New,18-24,Paid Search
C01293,Germany,Stuttgart,2023-04-16,Churned,25-34,Social Media
C01294,Belgium,Ghent,2023-09-13,VIP,18-24,Paid Search
C01295,Switzerland,Geneva,2023-03-12,New,25-34,Email
C01296,France,Paris,2023-05-06,VIP,45-54,Social Media
C01297,Austria,Salzburg,2023-03-29,New,35-44,Email
C01298,Switzerland,Basel,2023-05-06,New,55+,Email
C01299,Netherlands,Rotterdam,2023-08-08,Regular,45-54,Email
C01300,Switzerland,Zurich,2023-08-15,New,18-24,Referral
C01301,Germany,Berlin,2023-06-23,Regular,25-34,Email
C01302,Germany,Bremen,2023-01-19,Regular,25-34,Referral
C01303,Germany,Cologne,2023-09-24,Churned,45-54,Email
C01304,Austria,Salzburg,2023-06-10,Churned,18-24,Social Media
C01305,Germany,Cologne,2023-07-26,Regular,25-34,Referral
C01306,Belgium,Ghent,2023-06-26,Churned,45-54,Paid Search
C01307,Austria,Vienna,2023-01-19,Regular,45-54,Paid Search
C01308,Austria,Vienna,2023-02-17,Regular,35-44,Referral
C01309,Switzerland,Basel,2023-03-23,New,55+,Referral
C01310,Austria,Vienna,2023-06-05,VIP,55+,Organic
C01311,Germany,Stuttgart,2023-07-10,Regular,55+,Social Media
C01312,Germany,Berlin,2023-03-05,Regular,55+,Organic
C01313,Belgium,Antwerp,2023-05-01,VIP,55+,Referral
C01314,Netherlands,Utrecht,2023-06-03,Regular,55+,Paid Search
C01315,France,Marseille,2023-05-07,New,55+,Referral
C01316,Netherlands,Utrecht,2023-08-21,New,45-54,Email
C01317,Germany,Berlin,2023-02-01,Regular,25-34,Email
C01318,Netherlands,Eindhoven,2023-02-09,Regular,55+,Email
C01319,France,Lyon,2023-10-27,Regular,45-54,Email
C01320,Belgium,Ghent,2023-08-02,VIP,25-34,Referral
C01321,Germany,Bremen,2023-08-23,New,55+,Referral
C01322,Germany,Cologne,2023-04-19,Regular,18-24,Paid Search
C01323,Switzerland,Zurich,2023-07-29,New,35-44,Referral
C01324,Austria,Vienna,2023-09-25,New,35-44,Social Media
C01325,Switzerland,Geneva,2023-05-31,Regular,25-34,Paid Search
C01326,France,Paris,2023-06-06,Churned,25-34,Paid Search
C01327,Belgium,Brussels,2023-03-04,Regular,18-24,Organic
C01328,France,Lyon,2023-10-21,Regular,45-54,Social Media
C01329,France,Lyon,2023-03-09,VIP,55+,Email
C01330,Belgium,Ghent,2023-08-18,New,35-44,Organic
C01331,France,Lyon,2023-04-30,Churned,35-44,Referral
C01332,Germany,Cologne,2023-08-15,VIP,18-24,Paid Search
C01333,Germany,Frankfurt,2023-06-08,Regular,18-24,Referral
C01334,Germany,Hamburg,2023-10-05,Regular,18-24,Referral
C01335,Netherlands,Eindhoven,2023-09-15,Churned,18-24,Referral
C01336,Germany,Berlin,2023-05-21,VIP,25-34,Referral
C01337,Belgium,Brussels,2023-10-01,Regular,45-54,Referral
C01338,Germany,Bremen,2023-01-12,Regular,25-34,Email
C01339,Germany,Stuttgart,2023-09-28,Regular,35-44,Organic
C01340,Germany,Berlin,2023-10-05,New,25-34,Paid Search
C01341,Austria,Vienna,2023-03-20,Regular,45-54,Paid Search
C01342,Germany,Frankfurt,2023-06-16,New,18-24,Social Media
C01343,France,Paris,2023-06-13,New,35-44,Social Media
C01344,France,Paris,2023-01-27,New,55+,Referral
C01345,Netherlands,Eindhoven,2023-09-18,VIP,45-54,Organic
C01346,Austria,Vienna,2023-06-12,Regular,45-54,Organic
C01347,Belgium,Brussels,2023-07-28,Regular,18-24,Social Media
C01348,Germany,Hamburg,2023-10-12,Regular,25-34,Social Media
C01349,France,Lyon,2023-02-12,VIP,55+,Paid Search
C01350,Germany,Munich,2023-10-04,Churned,25-34,Referral
C01351,France,Marseille,2023-08-20,New,45-54,Referral
C01352,Austria,Salzburg,2023-03-27,New,45-54,Social Media
C01353,Austria,Salzburg,2023-07-14,Churned,25-34,Referral
C01354,Austria,Vienna,2023-03-24,VIP,55+,Organic
C01355,Austria,Vienna,2023-07-22,Regular,25-34,Referral
C01356,Austria,Graz,2023-04-18,Regular,35-44,Social Media
C01357,Austria,Salzburg,2023-08-20,Regular,35-44,Social Media
C01358,Netherlands,Eindhoven,2023-06-18,New,25-34,Organic
C01359,Belgium,Brussels,2023-01-05,Regular,45-54,Referral
C01360,Belgium,Antwerp,2023-10-03,New,18-24,Referral
C01361,Germany,Stuttgart,2023-08-16,Regular,35-44,Email
C01362,Switzerland,Geneva,2023-04-01,VIP,18-24,Organic
C01363,Belgium,Antwerp,2023-04-09,Regular,25-34,Organic
C01364,Austria,Salzburg,2023-07-03,New,55+,Social Media
C01365,Netherlands,Rotterdam,2023-09-10,Churned,18-24,Social Media
C01366,Belgium,Ghent,2023-04-18,New,45-54,Organic
C01367,Austria,Salzburg,2023-09-14,Regular,55+,Paid Search
C01368,Germany,Berlin,2023-03-07,VIP,25-34,Social Media
C01369,Netherlands,Utrecht,2023-04-09,VIP,18-24,Referral
C01370,Austria,Salzburg,2023-10-14,Churned,18-24,Email
C01371,Germany,Stuttgart,2023-06-15,Regular,45-54,Social Media
C01372,Germany,Cologne,2023-09-23,Regular,35-44,Referral
C01373,Germany,Cologne,2023-04-25,New,45-54,Referral
C01374,Belgium,Antwerp,2023-01-03,Regular,35-44,Organic
C01375,Germany,Cologne,2023-04-26,Churned,45-54,Organic
C01376,Netherlands,Rotterdam,2023-03-26,Regular,18-24,Organic
C01377,Germany,Bremen,2023-08-10,VIP,55+,Social Media
C01378,Austria,Vienna,2023-02-25,Regular,35-44,Organic
C01379,Switzerland,Basel,2023-05-02,Churned,55+,Referral
C01380,Belgium,Brussels,2023-08-17,Regular,18-24,Organic
C01381,Germany,Bremen,2023-06-10,Churned,18-24,Paid Search
C01382,Germany,Stuttgart,2023-08-15,New,55+,Email
C01383,Germany,Berlin,2023-01-29,Regular,35-44,Email
C01384,France,Paris,2023-07-30,New,55+,Referral
C01385,Germany,Bremen,2023-07-16,Regular,45-54,Referral
C01386,Germany,Munich,2023-01-14,Regular,35-44,Referral
C01387,Netherlands,Amsterdam,2023-02-22,New,18-24,Referral
C01388,Netherlands,Rotterdam,2023-09-18,Regular,45-54,Email
C01389,Belgium,Brussels,2023-05-05,New,18-24,Organic
C01390,Germany,Munich,2023-10-27,Regular,35-44,Social Media
C01391,Germany,Hamburg,2023-08-29,Regular,35-44,Social Media
C01392,Switzerland,Zurich,2023-09-23,Regular,25-34,Organic
C01393,Netherlands,Amsterdam,2023-08-05,Regular,25-34,Paid Search
C01394,Germany,Munich,2023-04-07,Regular,45-54,Referral
C01395,Switzerland,Basel,2023-10-17,Churned,55+,Social Media
C01396,France,Lyon,2023-03-25,New,18-24,Email
C01397,Netherlands,Amsterdam,2023-04-25,Regular,45-54,Referral
C01398,Netherlands,Rotterdam,2023-09-04,VIP,35-44,Email
C01399,Netherlands,Eindhoven,2023-04-05,VIP,18-24,Social Media
C01400,Germany,Berlin,2023-07-03,New,18-24,Paid Search
C01401,Austria,Graz,2023-04-10,Regular,35-44,Organic
C01402,Germany,Hamburg,2023-04-12,Regular,25-34,Social Media
C01403,Germany,Munich,2023-10-11,New,25-34,Organic
C01404,Germany,Stuttgart,2023-05-15,Churned,18-24,Paid Search
C01405,France,Marseille,2023-02-26,Regular,25-34,Social Media
C01406,Belgium,Brussels,2023-07-09,VIP,25-34,Referral
C01407,France,Marseille,2023-02-03,New,25-34,Paid Search
C01408,Netherlands,Eindhoven,2023-07-11,Regular,45-54,Paid Search
C01409,Germany,Stuttgart,2023-10-28,New,55+,Social Media
C01410,Germany,Munich,2023-05-07,New,35-44,Paid Search
C01411,Belgium,Brussels,2023-02-11,VIP,55+,Organic
C01412,Germany,Frankfurt,2023-07-18,VIP,55+,Social Media
C01413,Belgium,Ghent,2023-08-26,New,35-44,Referral
C01414,Belgium,Ghent,2023-09-11,Regular,55+,Email
C01415,Germany,Hamburg,2023-04-23,Churned,45-54,Paid Search
C01416,France,Paris,2023-06-06,Regular,45-54,Referral
C01417,Germany,Stuttgart,2023-07-11,Regular,18-24,Paid Search
C01418,Germany,Munich,2023-08-16,Regular,25-34,Referral
C01419,Germany,Bremen,2023-09-20,Regular,45-54,Email
C01420,Belgium,Antwerp,2023-07-29,Regular,45-54,Social Media
C01421,Austria,Graz,2023-01-13,New,25-34,Social Media
C01422,Germany,Munich,2023-02-12,Regular,55+,Referral
C01423,Germany,Stuttgart,2023-05-22,Churned,18-24,Organic
C01424,Germany,Munich,2023-01-20,Regular,35-44,Paid Search
C01425,Switzerland,Geneva,2023-06-04,VIP,35-44,Paid Search
C01426,Germany,Stuttgart,2023-10-06,Churned,18-24,Social Media
C01427,Austria,Graz,2023-07-26,Churned,55+,Organic
C01428,Belgium,Ghent,2023-09-20,Churned,25-34,Email
C01429,Netherlands,Rotterdam,2023-04-18,Regular,55+,Referral
C01430,Belgium,Ghent,2023-08-25,Regular,18-24,Social Media
C01431,Netherlands,Eindhoven,2023-08-02,New,45-54,Referral
C01432,Germany,Munich,2023-03-13,Regular,25-34,Social Media
C01433,Germany,Bremen,2023-07-01,Regular,45-54,Email
C01434,France,Marseille,2023-10-03,Regular,55+,Organic
C01435,Germany,Hamburg,2023-03-20,Churned,35-44,Referral
C01436,France,Lyon,2023-04-15,Churned,18-24,Referral
C01437,France,Paris,2023-09-01,New,55+,Email
C01438,Austria,Vienna,2023-03-29,New,55+,Paid Search
C01439,Germany,Stuttgart,2023-09-08,New,25-34,Organic
C01440,France,Lyon,2023-04-16,New,55+,Organic
C01441,Belgium,Brussels,2023-07-08,Regular,25-34,Social Media
C01442,France,Lyon,2023-03-22,Churned,25-34,Referral
C01443,France,Lyon,2023-02-05,Regular,25-34,Paid Search
C01444,Netherlands,Utrecht,2023-08-10,VIP,45-54,Paid Search
C01445,Austria,Salzburg,2023-04-14,Regular,45-54,Social Media
C01446,Netherlands,Amsterdam,2023-03-15,Regular,45-54,Referral
C01447,Netherlands,Utrecht,2023-10-19,Churned,45-54,Email
C01448,Germany,Cologne,2023-02-16,Regular,45-54,Social Media
C01449,Austria,Graz,2023-03-31,Regular,25-34,Referral
C01450,France,Lyon,2023-07-16,Churned,25-34,Referral
C01451,Germany,Bremen,2023-01-23,New,25-34,Social Media
C01452,Austria,Salzburg,2023-02-04,Regular,25-34,Email
C01453,France,Marseille,2023-03-04,Churned,18-24,Organic
C01454,Switzerland,Geneva,2023-08-19,New,25-34,Referral
C01455,Germany,Bremen,2023-01-14,New,45-54,Email
C01456,Switzerland,Basel,2023-07-24,Churned,45-54,Organic
C01457,Germany,Munich,2023-02-28,VIP,25-34,Social Media
C01458,Belgium,Antwerp,2023-08-25,New,55+,Paid Search
C01459,Belgium,Brussels,2023-08-30,VIP,25-34,Paid Search
C01460,Germany,Frankfurt,2023-02-21,New,18-24,Referral
C01461,France,Paris,2023-02-09,Regular,18-24,Social Media
C01462,Germany,Bremen,2023-07-03,New,18-24,Referral
C01463,Netherlands,Eindhoven,2023-01-25,VIP,55+,Organic
C01464,France,Marseille,2023-06-07,Regular,55+,Organic
C01465,Germany,Stuttgart,2023-07-13,VIP,25-34,Social Media
C01466,Netherlands,Rotterdam,2023-02-16,New,18-24,Organic
C01467,Switzerland,Zurich,2023-02-02,New,18-24,Paid Search
C01468,Germany,Berlin,2023-08-01,Regular,35-44,Social Media
C01469,Netherlands,Rotterdam,2023-10-05,Regular,45-54,Organic
C01470,Netherlands,Rotterdam,2023-02-24,Regular,25-34,Organic
C01471,France,Marseille,2023-06-11,New,25-34,Email
C01472,Netherlands,Amsterdam,2023-05-23,Regular,35-44,Organic
C01473,Germany,Hamburg,2023-07-30,Regular,55+,Email
C01474,Germany,Cologne,2023-10-02,VIP,55+,Paid Search
C01475,Austria,Vienna,2023-06-16,Churned,45-54,Paid Search
C01476,Switzerland,Zurich,2023-06-12,Churned,45-54,Organic
C01477,Switzerland,Zurich,2023-10-27,Regular,55+,Paid Search
C01478,Germany,Hamburg,2023-01-11,Regular,18-24,Social Media
C01479,Netherlands,Eindhoven,2023-05-05,Regular,18-24,Paid Search
C01480,Switzerland,Geneva,2023-06-01,New,45-54,Paid Search
C01481,Germany,Hamburg,2023-08-16,VIP,35-44,Paid Search
C01482,Austria,Graz,2023-01-21,Regular,45-54,Social Media
C01483,Germany,Hamburg,2023-06-19,Regular,25-34,Referral
C01484,Germany,Cologne,2023-05-08,VIP,25-34,Referral
C01485,France,Marseille,2023-06-14,New,18-24,Organic
C01486,Belgium,Brussels,2023-04-09,New,25-34,Paid Search
C01487,Germany,Berlin,2023-03-30,Regular,25-34,Paid Search
C01488,Germany,Bremen,2023-08-28,Regular,25-34,Paid Search
C01489,France,Paris,2023-05-08,Regular,55+,Email
C01490,Netherlands,Utrecht,2023-09-04,New,35-44,Email
C01491,France,Paris,2023-08-30,Regular,55+,Referral
C01492,France,Paris,2023-09-04,New,45-54,Email
C01493,Germany,Stuttgart,2023-06-03,Regular,25-34,Referral
C01494,Germany,Munich,2023-07-14,Regular,45-54,Social Media
C01495,France,Marseille,2023-09-04,New,25-34,Email
C01496,Netherlands,Rotterdam,2023-04-08,New,55+,Social Media
C01497,Belgium,Antwerp,2023-08-01,Churned,35-44,Email
C01498,Belgium,Antwerp,2023-02-06,Regular,18-24,Organic
C01499,France,Marseille,2023-03-25,New,45-54,Social Media
C01500,Switzerland,Basel,2023-09-08,Regular,35-44,Organic
C01501,France,Lyon,2023-05-07,New,18-24,Social Media
C01502,Germany,Cologne,2023-03-17,Regular,45-54,Paid Search
C01503,Austria,Vienna,2023-10-24,Churned,25-34,Organic
C01504,Germany,Stuttgart,2023-02-17,Regular,45-54,Email
C01505,Germany,Frankfurt,2023-04-07,Churned,25-34,Email
C01506,Austria,Salzburg,2023-06-04,Regular,55+,Email
C01507,Austria,Salzburg,2023-07-30,VIP,18-24,Organic
C01508,Switzerland,Zurich,2023-05-18,VIP,45-54,Social Media
C01509,Germany,Hamburg,2023-09-09,New,18-24,Email
C01510,France,Marseille,2023-05-28,VIP,25-34,Paid Search
C01511,Switzerland,Zurich,2023-03-10,New,25-34,Referral
C01512,Germany,Bremen,2023-10-18,VIP,25-34,Paid Search
C01513,Germany,Cologne,2023-04-04,VIP,25-34,Social Media
C01514,France,Lyon,2023-02-25,Churned,25-34,Organic
C01515,Austria,Vienna,2023-07-13,New,18-24,Social Media
C01516,Germany,Frankfurt,2023-05-01,Regular,18-24,Organic
C01517,Germany,Munich,2023-01-04,Regular,18-24,Organic
C01518,Netherlands,Amsterdam,2023-07-12,Regular,35-44,Email
C01519,Belgium,Antwerp,2023-08-08,Regular,35-44,Social Media
C01520,Netherlands,Utrecht,2023-07-24,Regular,18-24,Social Media
C01521,Switzerland,Zurich,2023-01-02,Regular,45-54,Paid Search
C01522,Germany,Frankfurt,2023-03-04,Churned,35-44,Paid Search
C01523,Switzerland,Geneva,2023-09-01,Regular,25-34,Organic
C01524,Switzerland,Zurich,2023-07-04,Churned,35-44,Email
C01525,Netherlands,Eindhoven,2023-07-24,VIP,18-24,Social Media
C01526,France,Lyon,2023-02-21,VIP,35-44,Referral
C01527,Netherlands,Rotterdam,2023-09-24,Churned,55+,Organic
C01528,Germany,Bremen,2023-02-14,Regular,55+,Email
C01529,Germany,Bremen,2023-03-01,Regular,55+,Paid Search
C01530,Netherlands,Rotterdam,2023-03-29,VIP,18-24,Organic
C01531,France,Marseille,2023-01-15,New,35-44,Email
C01532,Austria,Vienna,2023-05-12,Regular,18-24,Paid Search
C01533,Belgium,Brussels,2023-06-20,Churned,55+,Referral
C01534,Germany,Cologne,2023-06-25,Regular,45-54,Referral
C01535,France,Paris,2023-04-25,Regular,35-44,Organic
C01536,Germany,Berlin,2023-06-24,VIP,25-34,Organic
C01537,Switzerland,Zurich,2023-06-10,Churned,55+,Organic
C01538,Austria,Vienna,2023-10-02,New,45-54,Email
C01539,Switzerland,Geneva,2023-03-06,Regular,55+,Referral
C01540,Netherlands,Amsterdam,2023-07-22,New,45-54,Social Media
C01541,Germany,Stuttgart,2023-06-01,VIP,45-54,Email
C01542,Germany,Frankfurt,2023-05-26,New,18-24,Referral
C01543,Switzerland,Geneva,2023-09-15,Churned,18-24,Social Media
C01544,Belgium,Ghent,2023-04-21,Regular,45-54,Organic
C01545,Switzerland,Zurich,2023-04-18,VIP,25-34,Organic
C01546,Germany,Stuttgart,2023-09-07,VIP,35-44,Paid Search
C01547,Germany,Frankfurt,2023-07-20,Regular,45-54,Social Media
C01548,France,Lyon,2023-02-06,Regular,35-44,Social Media
C01549,Netherlands,Eindhoven,2023-02-19,New,55+,Organic
C01550,Austria,Graz,2023-03-25,Regular,45-54,Email
C01551,Austria,Vienna,2023-04-18,New,25-34,Organic
C01552,Switzerland,Basel,2023-10-22,New,25-34,Email
C01553,France,Marseille,2023-03-28,Churned,18-24,Social Media
C01554,Belgium,Brussels,2023-01-27,New,55+,Social Media
C01555,France,Paris,2023-07-26,New,18-24,Paid Search
C01556,France,Lyon,2023-06-04,Regular,25-34,Email
C01557,Germany,Stuttgart,2023-08-26,Churned,45-54,Social Media
C01558,Belgium,Antwerp,2023-01-06,New,18-24,Organic
C01559,Belgium,Ghent,2023-09-18,New,55+,Referral
C01560,Belgium,Antwerp,2023-02-18,VIP,25-34,Email
C01561,Belgium,Ghent,2023-08-11,Regular,25-34,Organic
C01562,Switzerland,Zurich,2023-10-03,New,18-24,Email
C01563,Belgium,Brussels,2023-09-23,VIP,55+,Organic
C01564,Netherlands,Amsterdam,2023-04-03,Churned,25-34,Organic
C01565,Belgium,Antwerp,2023-03-04,New,55+,Paid Search
C01566,Germany,Berlin,2023-10-15,Regular,18-24,Organic
C01567,Germany,Frankfurt,2023-06-02,Regular,55+,Paid Search
C01568,France,Marseille,2023-01-01,New,18-24,Referral
C01569,Austria,Salzburg,2023-10-01,Regular,55+,Email
C01570,Switzerland,Basel,2023-06-30,Regular,55+,Paid Search
C01571,Germany,Cologne,2023-01-23,New,25-34,Paid Search
C01572,Austria,Vienna,2023-03-10,Regular,25-34,Referral
C01573,Switzerland,Geneva,2023-03-07,VIP,45-54,Organic
C01574,Austria,Graz,2023-07-15,Regular,25-34,Email
C01575,Belgium,Brussels,2023-05-11,Regular,25-34,Referral
C01576,Netherlands,Amsterdam,2023-05-18,Churned,25-34,Social Media
C01577,Germany,Bremen,2023-03-20,Regular,45-54,Email
C01578,Germany,Frankfurt,2023-05-07,New,18-24,Referral
C01579,Germany,Cologne,2023-10-08,Regular,35-44,Organic
C01580,Switzerland,Geneva,2023-05-20,New,25-34,Social Media
C01581,Germany,Berlin,2023-07-13,Churned,25-34,Email
C01582,Germany,Stuttgart,2023-03-05,New,35-44,Referral
C01583,Belgium,Brussels,2023-09-28,Regular,55+,Social Media
C01584,Austria,Salzburg,2023-02-20,Churned,25-34,Social Media
C01585,France,Paris,2023-06-26,VIP,55+,Referral
C01586,France,Lyon,2023-03-07,Regular,55+,Paid Search
C01587,Germany,Hamburg,2023-07-13,Regular,35-44,Organic
C01588,Switzerland,Basel,2023-05-08,Regular,45-54,Email
C01589,Germany,Bremen,2023-07-01,VIP,55+,Social Media
C01590,Austria,Graz,2023-09-24,Churned,25-34,Social Media
C01591,Germany,Munich,2023-07-28,VIP,18-24,Organic
C01592,Germany,Cologne,2023-05-03,Churned,25-34,Referral
C01593,Germany,Berlin,2023-05-27,Regular,45-54,Organic
C01594,France,Marseille,2023-09-18,Churned,25-34,Email
C01595,Belgium,Ghent,2023-09-30,Regular,45-54,Organic
C01596,Netherlands,Amsterdam,2023-08-06,VIP,35-44,Paid Search
C01597,Germany,Frankfurt,2023-08-18,Churned,55+,Paid Search
C01598,Germany,Berlin,2023-07-07,VIP,55+,Social Media
C01599,Germany,Bremen,2023-09-11,Regular,35-44,Organic
C01600,Switzerland,Basel,2023-05-08,VIP,18-24,Social Media
C01601,Austria,Graz,2023-05-31,Regular,18-24,Referral
C01602,France,Paris,2023-06-06,Churned,55+,Organic
C01603,Belgium,Ghent,2023-09-07,New,18-24,Referral
C01604,Belgium,Antwerp,2023-06-02,Regular,18-24,Social Media
C01605,Germany,Bremen,2023-07-01,New,45-54,Email
C01606,Netherlands,Amsterdam,2023-09-28,Regular,25-34,Email
C01607,Germany,Bremen,2023-01-04,New,35-44,Paid Search
C01608,Belgium,Antwerp,2023-07-11,Regular,45-54,Paid Search
C01609,Austria,Vienna,2023-08-13,Regular,45-54,Paid Search
C01610,Germany,Munich,2023-08-11,New,25-34,Organic
C01611,Netherlands,Utrecht,2023-01-21,New,45-54,Social Media
C01612,Germany,Hamburg,2023-04-12,Churned,35-44,Organic
C01613,France,Lyon,2023-10-09,Regular,25-34,Social Media
C01614,France,Marseille,2023-07-19,New,18-24,Organic
C01615,Germany,Hamburg,2023-06-26,Regular,25-34,Organic
C01616,Switzerland,Geneva,2023-01-05,Regular,35-44,Social Media
C01617,Belgium,Brussels,2023-08-08,New,25-34,Referral
C01618,Germany,Hamburg,2023-05-24,VIP,35-44,Paid Search
C01619,France,Paris,2023-08-31,VIP,18-24,Referral
C01620,Germany,Hamburg,2023-03-18,New,25-34,Email
C01621,Germany,Munich,2023-04-09,Churned,45-54,Organic
C01622,Netherlands,Amsterdam,2023-01-27,Regular,55+,Social Media
C01623,Netherlands,Rotterdam,2023-06-22,Regular,18-24,Referral
C01624,France,Marseille,2023-01-27,Regular,35-44,Social Media
C01625,Austria,Graz,2023-08-03,New,18-24,Paid Search
C01626,Germany,Berlin,2023-01-27,Regular,35-44,Paid Search
C01627,Austria,Graz,2023-05-24,Churned,18-24,Email
C01628,Germany,Munich,2023-09-09,Regular,35-44,Organic
C01629,Germany,Cologne,2023-01-07,Regular,25-34,Social Media
C01630,Switzerland,Basel,2023-07-05,VIP,55+,Referral
C01631,Switzerland,Zurich,2023-05-22,New,45-54,Organic
C01632,Germany,Hamburg,2023-03-03,New,25-34,Paid Search
C01633,Belgium,Brussels,2023-02-08,Churned,55+,Social Media
C01634,Austria,Salzburg,2023-08-31,Churned,25-34,Referral
C01635,Germany,Berlin,2023-03-07,New,55+,Social Media
C01636,Switzerland,Geneva,2023-08-18,Regular,18-24,Email
C01637,Germany,Bremen,2023-08-03,Regular,55+,Organic
C01638,Germany,Frankfurt,2023-05-21,Regular,25-34,Social Media
C01639,Germany,Frankfurt,2023-02-01,VIP,25-34,Email
C01640,Belgium,Ghent,2023-09-30,Churned,18-24,Paid Search
C01641,Belgium,Ghent,2023-07-16,Regular,45-54,Email
C01642,Austria,Vienna,2023-04-05,New,55+,Paid Search
C01643,Germany,Stuttgart,2023-09-20,Regular,55+,Social Media
C01644,Austria,Vienna,2023-06-01,VIP,55+,Organic
C01645,Germany,Hamburg,2023-01-24,Regular,35-44,Organic
C01646,Germany,Munich,2023-03-10,Regular,18-24,Paid Search
C01647,Netherlands,Amsterdam,2023-01-01,Regular,55+,Social Media
C01648,Switzerland,Zurich,2023-10-09,Regular,25-34,Email
C01649,Austria,Graz,2023-01-30,Regular,18-24,Social Media
C01650,Netherlands,Utrecht,2023-04-01,Regular,18-24,Referral
C01651,Germany,Cologne,2023-07-15,Churned,35-44,Referral
C01652,Netherlands,Eindhoven,2023-04-23,Regular,25-34,Referral
C01653,France,Paris,2023-08-17,New,45-54,Social Media
C01654,Germany,Bremen,2023-02-17,Regular,45-54,Paid Search
C01655,Germany,Hamburg,2023-10-19,Regular,25-34,Social Media
C01656,Germany,Munich,2023-03-25,Churned,45-54,Referral
C01657,Netherlands,Amsterdam,2023-03-15,New,25-34,Email
C01658,France,Paris,2023-09-27,New,18-24,Referral
C01659,Germany,Bremen,2023-07-16,New,18-24,Organic
C01660,Germany,Hamburg,2023-02-12,Regular,55+,Organic
C01661,Germany,Stuttgart,2023-02-24,Regular,35-44,Organic
C01662,Netherlands,Rotterdam,2023-09-03,VIP,45-54,Paid Search
C01663,Austria,Graz,2023-09-03,New,18-24,Referral
C01664,Austria,Salzburg,2023-10-06,New,18-24,Organic
C01665,Austria,Vienna,2023-09-19,Churned,45-54,Paid Search
C01666,Germany,Hamburg,2023-01-13,New,45-54,Paid Search
C01667,Switzerland,Basel,2023-05-27,New,45-54,Organic
C01668,Belgium,Brussels,2023-02-26,New,35-44,Social Media
C01669,Germany,Frankfurt,2023-06-20,New,18-24,Organic
C01670,Germany,Hamburg,2023-08-08,Regular,55+,Paid Search
C01671,France,Paris,2023-06-04,Regular,35-44,Social Media
C01672,Germany,Munich,2023-09-13,Regular,35-44,Organic
C01673,Germany,Stuttgart,2023-03-18,VIP,25-34,Social Media
C01674,Germany,Bremen,2023-08-17,VIP,45-54,Organic
C01675,Germany,Frankfurt,2023-08-07,Churned,35-44,Paid Search
C01676,Germany,Munich,2023-03-07,New,45-54,Social Media
C01677,Switzerland,Geneva,2023-08-06,Regular,45-54,Referral
C01678,Switzerland,Zurich,2023-05-06,Regular,55+,Email
C01679,Belgium,Ghent,2023-10-02,VIP,45-54,Organic
C01680,France,Marseille,2023-10-23,VIP,25-34,Organic
C01681,Netherlands,Utrecht,2023-01-02,New,18-24,Social Media
C01682,Belgium,Brussels,2023-02-26,New,35-44,Social Media
C01683,Germany,Munich,2023-08-24,New,55+,Email
C01684,Netherlands,Rotterdam,2023-04-25,New,25-34,Organic
C01685,Germany,Bremen,2023-01-14,Regular,45-54,Social Media
C01686,Germany,Cologne,2023-02-24,Regular,18-24,Email
C01687,Germany,Berlin,2023-03-17,Regular,18-24,Paid Search
C01688,Germany,Berlin,2023-10-19,VIP,45-54,Paid Search
C01689,Germany,Bremen,2023-03-13,VIP,35-44,Email
C01690,France,Marseille,2023-06-22,Regular,18-24,Social Media
C01691,Germany,Hamburg,2023-01-31,Churned,18-24,Referral
C01692,Germany,Frankfurt,2023-03-24,New,45-54,Email
C01693,Austria,Salzburg,2023-09-14,Regular,25-34,Email
C01694,Germany,Munich,2023-02-17,Regular,25-34,Paid Search
C01695,France,Marseille,2023-01-29,New,25-34,Referral
C01696,Germany,Stuttgart,2023-08-28,Regular,45-54,Email
C01697,Germany,Berlin,2023-07-10,Regular,25-34,Social Media
C01698,Germany,Berlin,2023-02-09,Regular,35-44,Organic
C01699,Netherlands,Utrecht,2023-03-25,Regular,18-24,Paid Search
C01700,Germany,Stuttgart,2023-06-08,New,25-34,Organic
C01701,Netherlands,Utrecht,2023-02-13,Churned,55+,Organic
C01702,Belgium,Brussels,2023-01-25,Regular,35-44,Organic
C01703,Switzerland,Geneva,2023-07-23,Regular,35-44,Email
C01704,Switzerland,Zurich,2023-02-19,Regular,55+,Organic
C01705,Germany,Berlin,2023-10-28,VIP,45-54,Referral
C01706,Germany,Munich,2023-03-24,New,45-54,Organic
C01707,Germany,Cologne,2023-04-29,Churned,25-34,Paid Search
C01708,Switzerland,Geneva,2023-03-09,Regular,35-44,Referral
C01709,France,Paris,2023-07-18,New,55+,Referral
C01710,Germany,Hamburg,2023-10-18,Regular,45-54,Organic
C01711,Germany,Hamburg,2023-06-08,Regular,18-24,Email
C01712,Germany,Bremen,2023-06-10,New,35-44,Paid Search
C01713,Germany,Munich,2023-10-23,Regular,18-24,Organic
C01714,Germany,Cologne,2023-08-24,Regular,45-54,Social Media
C01715,Belgium,Ghent,2023-03-13,Churned,55+,Email
C01716,Germany,Munich,2023-05-27,Regular,55+,Paid Search
C01717,Belgium,Antwerp,2023-09-20,VIP,35-44,Social Media
C01718,Germany,Cologne,2023-07-31,Regular,35-44,Organic
C01719,Germany,Cologne,2023-05-06,Regular,55+,Organic
C01720,Germany,Stuttgart,2023-02-23,Regular,25-34,Referral
C01721,France,Paris,2023-04-25,Regular,45-54,Organic
