order_id,customer_id,order_date,order_month,quarter,status,channel,order_total,country,segment
ORD004351,C00637,2023-04-11,2023-04,Q2,Completed,Website,19.75,Germany,Regular
ORD004352,C01609,2023-12-26,2023-12,Q4,Completed,Website,270.58,Austria,Regular
ORD004353,C00257,2023-09-19,2023-09,Q3,Completed,Mobile App,332.93,Germany,Regular
ORD004354,C01922,2023-12-08,2023-12,Q4,Completed,Mobile App,92.6,Germany,Regular
ORD004355,C01708,2023-01-05,2023-01,Q1,Completed,Website,31.33,Switzerland,Regular
ORD004356,C00951,2023-06-12,2023-06,Q2,Completed,Phone,344.51,Germany,Regular
ORD004357,C00387,2023-05-02,2023-05,Q2,Completed,Mobile App,328.78,France,Regular
ORD004358,C00612,2023-04-13,2023-04,Q2,Completed,Website,37.48,France,Regular
ORD004359,C01086,2023-08-06,2023-08,Q3,Completed,Website,325.28,France,Regular
ORD004360,C00300,2023-05-22,2023-05,Q2,Completed,Website,124.72,Belgium,VIP
ORD004361,C01743,2023-06-04,2023-06,Q2,Completed,Marketplace,157.72,France,VIP
ORD004362,C01111,2023-10-08,2023-10,Q4,Completed,Mobile App,951.94,Germany,VIP
ORD004363,C01434,2023-12-30,2023-12,Q4,Completed,Mobile App,460.25,France,Regular
ORD004364,C01014,2023-06-26,2023-06,Q2,Cancelled,Phone,805.24,Germany,Regular
ORD004365,C01563,2023-03-22,2023-03,Q1,Completed,Phone,162.52,Belgium,VIP
ORD004366,C01713,2023-01-26,2023-01,Q1,Completed,Mobile App,204.58,Germany,Regular
ORD004367,C01416,2023-11-12,2023-11,Q4,Completed,Phone,296.01,France,Regular
ORD004368,C01025,2023-08-25,2023-08,Q3,Completed,Marketplace,84.03,Switzerland,VIP
ORD004369,C00809,2023-06-19,2023-06,Q2,Completed,Mobile App,10.95,Belgium,Regular
ORD004370,C00752,2023-02-02,2023-02,Q1,Completed,Mobile App,253.94,Switzerland,New
ORD004371,C00465,2023-02-28,2023-02,Q1,Completed,Website,18.21,Austria,VIP
ORD004372,C01963,2023-06-28,2023-06,Q2,Completed,Phone,545.64,Germany,VIP
ORD004373,C01610,2023-06-16,2023-06,Q2,Completed,Mobile App,104.0,Germany,New
ORD004374,C00392,2023-10-22,2023-10,Q4,Completed,Website,799.93,Germany,VIP
ORD004375,C00172,2023-10-30,2023-10,Q4,Completed,Website,370.75,Austria,VIP
ORD004376,C00145,2023-08-06,2023-08,Q3,Completed,Marketplace,538.83,Germany,Regular
ORD004377,C00572,2023-01-11,2023-01,Q1,Cancelled,Mobile App,495.95,France,Regular
ORD004378,C00567,2023-11-14,2023-11,Q4,Completed,Marketplace,1542.23,Belgium,VIP
ORD004379,C00040,2023-02-04,2023-02,Q1,Completed,Website,647.69,Germany,Regular
ORD004380,C00971,2023-05-10,2023-05,Q2,Completed,Phone,116.27,Austria,Regular
ORD004381,C01032,2023-12-11,2023-12,Q4,Returned,Phone,31.33,Germany,New
ORD004382,C01708,2023-10-10,2023-10,Q4,Completed,Phone,117.9,Switzerland,Regular
ORD004383,C01673,2023-09-10,2023-09,Q3,Completed,Website,953.39,Germany,VIP
ORD004384,C00444,2023-01-25,2023-01,Q1,Completed,Marketplace,479.55,Germany,VIP
ORD004385,C01643,2023-01-04,2023-01,Q1,Returned,Mobile App,217.14,Germany,Regular
ORD004386,C01310,2023-06-05,2023-06,Q2,Completed,Phone,251.54,Austria,VIP
ORD004387,C00803,2023-07-18,2023-07,Q3,Completed,Phone,1008.95,Austria,VIP
ORD004388,C00429,2023-03-10,2023-03,Q1,Completed,Mobile App,602.6,Austria,Regular
ORD004389,C00944,2023-06-30,2023-06,Q2,Completed,Mobile App,892.0,Germany,VIP
ORD004390,C01082,2023-03-10,2023-03,Q1,Completed,Website,104.56,Belgium,Regular
ORD004391,C00731,2023-11-17,2023-11,Q4,Completed,Mobile App,66.5,France,Regular
ORD004392,C00149,2023-03-28,2023-03,Q1,Completed,Phone,936.78,Switzerland,Regular
ORD004393,C00109,2023-03-18,2023-03,Q1,Completed,Mobile App,94.98,Austria,VIP
ORD004394,C01483,2023-04-07,2023-04,Q2,Completed,Website,843.52,Germany,Regular
ORD004395,C00236,2023-03-07,2023-03,Q1,Completed,Mobile App,87.02,Austria,Regular
ORD004396,C00835,2023-04-15,2023-04,Q2,Completed,Mobile App,1147.68,Austria,New
ORD004397,C01418,2023-08-19,2023-08,Q3,Completed,Website,536.92,Germany,Regular
ORD004398,C00489,2023-10-04,2023-10,Q4,Returned,Website,514.43,Netherlands,Regular
ORD004399,C01862,2023-07-06,2023-07,Q3,Completed,Marketplace,2081.65,Germany,Regular
ORD004400,C00962,2023-03-19,2023-03,Q1,Completed,Mobile App,930.47,Germany,Regular
ORD004401,C01865,2023-06-26,2023-06,Q2,Completed,Phone,26.86,Austria,VIP
ORD004402,C01160,2023-12-24,2023-12,Q4,Completed,Phone,682.8,Austria,VIP
ORD004403,C01325,2023-06-09,2023-06,Q2,Returned,Mobile App,1091.93,Switzerland,Regular
ORD004404,C01578,2023-11-20,2023-11,Q4,Completed,Phone,33.75,Germany,New
ORD004405,C00533,2023-11-02,2023-11,Q4,Completed,Website,51.64,Germany,Churned
ORD004406,C01210,2023-10-21,2023-10,Q4,Completed,Marketplace,702.47,Switzerland,VIP
ORD004407,C01070,2023-03-02,2023-03,Q1,Completed,Website,592.51,Germany,VIP
ORD004408,C00014,2023-10-02,2023-10,Q4,Completed,Phone,675.0,Germany,Regular
ORD004409,C01645,2023-11-14,2023-11,Q4,Completed,Marketplace,419.8,Germany,Regular
ORD004410,C01462,2023-04-27,2023-04,Q2,Completed,Mobile App,1430.39,Germany,New
ORD004411,C01525,2023-03-09,2023-03,Q1,Completed,Phone,843.56,Netherlands,VIP
ORD004412,C00431,2023-12-28,2023-12,Q4,Completed,Marketplace,1005.07,Germany,Regular
ORD004413,C01720,2023-09-13,2023-09,Q3,Completed,Marketplace,504.79,Germany,Regular
ORD004414,C01445,2023-03-29,2023-03,Q1,Completed,Mobile App,826.58,Austria,Regular
ORD004415,C00461,2023-04-15,2023-04,Q2,Completed,Marketplace,117.82,France,Regular
ORD004416,C00605,2023-07-02,2023-07,Q3,Completed,Phone,707.12,Germany,Regular
ORD004417,C00740,2023-11-29,2023-11,Q4,Completed,Phone,29.37,Austria,VIP
ORD004418,C01467,2023-04-22,2023-04,Q2,Completed,Marketplace,1235.75,Switzerland,New
ORD004419,C00895,2023-10-29,2023-10,Q4,Completed,Phone,10.97,France,Regular
ORD004420,C01161,2023-03-30,2023-03,Q1,Completed,Phone,247.51,Germany,Churned
ORD004421,C00270,2023-02-27,2023-02,Q1,Completed,Website,291.91,Switzerland,VIP
ORD004422,C00945,2023-05-16,2023-05,Q2,Returned,Website,1276.16,Germany,Regular
ORD004423,C00716,2023-07-13,2023-07,Q3,Completed,Marketplace,115.05,Belgium,Regular
ORD004424,C01858,2023-01-13,2023-01,Q1,Completed,Marketplace,1692.73,France,Regular
ORD004425,C00543,2023-12-21,2023-12,Q4,Completed,Website,90.2,Austria,New
ORD004426,C01968,2023-05-13,2023-05,Q2,Completed,Marketplace,1116.86,France,VIP
ORD004427,C00675,2023-12-15,2023-12,Q4,Completed,Mobile App,175.37,Netherlands,Regular
ORD004428,C00078,2023-11-17,2023-11,Q4,Completed,Marketplace,644.0,Austria,Regular
ORD004429,C01425,2023-11-12,2023-11,Q4,Completed,Mobile App,852.77,Switzerland,VIP
ORD004430,C00821,2023-08-09,2023-08,Q3,Completed,Mobile App,104.78,Switzerland,New
ORD004431,C00925,2023-11-19,2023-11,Q4,Completed,Phone,38.91,Germany,VIP
ORD004432,C01310,2023-05-03,2023-05,Q2,Completed,Mobile App,664.55,Austria,VIP
ORD004433,C00754,2023-03-15,2023-03,Q1,Completed,Mobile App,36.18,Germany,Regular
ORD004434,C01167,2023-03-24,2023-03,Q1,Completed,Mobile App,1009.58,Belgium,Regular
ORD004435,C01788,2023-08-23,2023-08,Q3,Completed,Mobile App,146.73,Germany,VIP
ORD004436,C01178,2023-08-04,2023-08,Q3,Completed,Mobile App,646.7,Belgium,VIP
ORD004437,C01897,2023-06-21,2023-06,Q2,Completed,Phone,1339.26,Netherlands,Regular
ORD004438,C00574,2023-05-09,2023-05,Q2,Completed,Phone,153.48,Switzerland,VIP
ORD004439,C00077,2023-08-17,2023-08,Q3,Completed,Website,108.58,Austria,New
ORD004440,C01879,2023-07-27,2023-07,Q3,Completed,Marketplace,144.82,Germany,Regular
ORD004441,C01734,2023-06-13,2023-06,Q2,Completed,Phone,417.33,France,VIP
ORD004442,C01611,2023-05-11,2023-05,Q2,Returned,Website,400.52,Netherlands,New
ORD004443,C00702,2023-01-14,2023-01,Q1,Returned,Phone,1659.46,Germany,VIP
ORD004444,C01989,2023-08-11,2023-08,Q3,Completed,Marketplace,479.19,Netherlands,New
ORD004445,C00076,2023-02-01,2023-02,Q1,Completed,Mobile App,90.08,Austria,Regular
ORD004446,C01402,2023-05-27,2023-05,Q2,Completed,Phone,67.84,Germany,Regular
ORD004447,C01111,2023-12-08,2023-12,Q4,Completed,Website,95.09,Germany,VIP
ORD004448,C00869,2023-01-24,2023-01,Q1,Completed,Marketplace,166.02,Netherlands,Regular
ORD004449,C01652,2023-10-17,2023-10,Q4,Completed,Website,242.78,Netherlands,Regular
ORD004450,C01070,2023-06-16,2023-06,Q2,Completed,Phone,525.27,Germany,VIP
ORD004451,C00073,2023-11-09,2023-11,Q4,Completed,Website,1556.69,Switzerland,Regular
ORD004452,C00740,2023-03-13,2023-03,Q1,Completed,Marketplace,1186.78,Austria,VIP
ORD004453,C01750,2023-03-16,2023-03,Q1,Completed,Website,159.83,Germany,Churned
ORD004454,C00773,2023-10-06,2023-10,Q4,Completed,Phone,162.87,Switzerland,Regular
ORD004455,C01414,2023-04-08,2023-04,Q2,Cancelled,Phone,131.51,Belgium,Regular
ORD004456,C00167,2023-04-24,2023-04,Q2,Completed,Marketplace,86.69,Switzerland,Regular
ORD004457,C01652,2023-04-28,2023-04,Q2,Completed,Marketplace,118.26,Netherlands,Regular
ORD004458,C00537,2023-07-17,2023-07,Q3,Completed,Website,28.85,Germany,VIP
ORD004459,C01919,2023-12-31,2023-12,Q4,Completed,Mobile App,676.42,Austria,Regular
ORD004460,C00441,2023-12-17,2023-12,Q4,Completed,Marketplace,34.55,Belgium,Regular
ORD004461,C00419,2023-04-30,2023-04,Q2,Completed,Website,880.25,Switzerland,Regular
ORD004462,C00095,2023-12-10,2023-12,Q4,Completed,Mobile App,808.05,Netherlands,Regular
ORD004463,C00816,2023-02-07,2023-02,Q1,Completed,Website,109.79,Germany,Regular
ORD004464,C00144,2023-11-13,2023-11,Q4,Completed,Mobile App,209.76,Switzerland,Regular
ORD004465,C00876,2023-12-15,2023-12,Q4,Completed,Phone,213.07,Germany,Regular
ORD004466,C00472,2023-02-03,2023-02,Q1,Completed,Phone,26.91,Switzerland,VIP
ORD004467,C00669,2023-05-15,2023-05,Q2,Completed,Marketplace,173.69,Germany,VIP
ORD004468,C00359,2023-12-25,2023-12,Q4,Returned,Marketplace,180.57,Netherlands,Regular
ORD004469,C00459,2023-02-25,2023-02,Q1,Completed,Mobile App,125.11,Austria,VIP
ORD004470,C01816,2023-02-06,2023-02,Q1,Completed,Marketplace,488.61,Switzerland,New
ORD004471,C01029,2023-09-17,2023-09,Q3,Completed,Phone,101.25,Belgium,VIP
ORD004472,C01445,2023-09-14,2023-09,Q3,Completed,Phone,1041.42,Austria,Regular
ORD004473,C00698,2023-09-17,2023-09,Q3,Completed,Mobile App,700.17,Germany,Regular
ORD004474,C00522,2023-11-25,2023-11,Q4,Completed,Mobile App,100.09,Germany,VIP
ORD004475,C01871,2023-05-29,2023-05,Q2,Completed,Mobile App,875.7,Germany,New
ORD004476,C00939,2023-10-05,2023-10,Q4,Completed,Mobile App,27.14,Belgium,Regular
ORD004477,C01875,2023-07-18,2023-07,Q3,Completed,Phone,124.94,France,Regular
ORD004478,C01689,2023-11-04,2023-11,Q4,Completed,Phone,121.65,Germany,VIP
ORD004479,C00909,2023-10-19,2023-10,Q4,Cancelled,Marketplace,152.13,Germany,Regular
ORD004480,C01934,2023-05-07,2023-05,Q2,Completed,Phone,684.26,Switzerland,VIP
ORD004481,C00929,2023-01-28,2023-01,Q1,Completed,Phone,401.85,Austria,Regular
ORD004482,C00703,2023-05-09,2023-05,Q2,Completed,Phone,2306.68,Netherlands,VIP
ORD004483,C01532,2023-09-19,2023-09,Q3,Completed,Website,101.36,Austria,Regular
ORD004484,C00438,2023-05-22,2023-05,Q2,Completed,Website,338.21,Germany,VIP
ORD004485,C01412,2023-05-20,2023-05,Q2,Completed,Phone,196.45,Germany,VIP
ORD004486,C00152,2023-11-03,2023-11,Q4,Completed,Mobile App,35.18,Austria,VIP
ORD004487,C01295,2023-12-21,2023-12,Q4,Returned,Mobile App,95.09,Switzerland,New
ORD004488,C00109,2023-11-15,2023-11,Q4,Completed,Marketplace,2589.09,Austria,VIP
ORD004489,C00196,2023-08-24,2023-08,Q3,Completed,Mobile App,958.34,Germany,Regular
ORD004490,C01224,2023-12-07,2023-12,Q4,Completed,Mobile App,880.68,Germany,New
ORD004491,C00932,2023-11-27,2023-11,Q4,Completed,Website,781.45,Germany,Regular
ORD004492,C00944,2023-06-26,2023-06,Q2,Completed,Phone,349.84,Germany,VIP
ORD004493,C01409,2023-06-08,2023-06,Q2,Completed,Website,840.96,Germany,New
ORD004494,C00701,2023-06-05,2023-06,Q2,Completed,Marketplace,235.16,Belgium,VIP
ORD004495,C00129,2023-08-22,2023-08,Q3,Completed,Marketplace,2293.8,Belgium,Regular
ORD004496,C00109,2023-04-14,2023-04,Q2,Completed,Mobile App,139.39,Austria,VIP
ORD004497,C00896,2023-02-20,2023-02,Q1,Completed,Phone,626.47,Germany,Regular
ORD004498,C00587,2023-07-04,2023-07,Q3,Completed,Mobile App,314.71,Netherlands,Regular
ORD004499,C01104,2023-03-18,2023-03,Q1,Completed,Website,730.9,Germany,Regular
ORD004500,C00777,2023-07-18,2023-07,Q3,Completed,Phone,117.44,Switzerland,Regular
ORD004501,C01743,2023-08-31,2023-08,Q3,Completed,Marketplace,344.2,France,VIP
ORD004502,C01484,2023-05-06,2023-05,Q2,Returned,Website,946.59,Germany,VIP
ORD004503,C01585,2023-11-09,2023-11,Q4,Completed,Phone,766.98,France,VIP
ORD004504,C00588,2023-02-01,2023-02,Q1,Completed,Mobile App,466.75,Austria,New
ORD004505,C00065,2023-01-05,2023-01,Q1,Completed,Marketplace,109.82,Austria,VIP
ORD004506,C01943,2023-10-19,2023-10,Q4,Completed,Website,241.69,Austria,Regular
ORD004507,C01798,2023-03-03,2023-03,Q1,Completed,Phone,36.99,Netherlands,New
ORD004508,C00230,2023-03-28,2023-03,Q1,Completed,Mobile App,68.56,Austria,Regular
ORD004509,C00522,2023-10-26,2023-10,Q4,Completed,Website,62.66,Germany,VIP
ORD004510,C00828,2023-07-21,2023-07,Q3,Completed,Phone,940.8,Switzerland,VIP
ORD004511,C01234,2023-01-08,2023-01,Q1,Completed,Website,741.24,France,Regular
ORD004512,C01015,2023-05-22,2023-05,Q2,Completed,Website,141.12,France,Regular
ORD004513,C01628,2023-06-25,2023-06,Q2,Completed,Mobile App,131.28,Germany,Regular
ORD004514,C00264,2023-06-09,2023-06,Q2,Completed,Marketplace,761.43,Switzerland,VIP
ORD004515,C01329,2023-06-23,2023-06,Q2,Completed,Mobile App,122.62,France,VIP
ORD004516,C00550,2023-12-11,2023-12,Q4,Completed,Marketplace,173.34,Germany,VIP
ORD004517,C00588,2023-03-08,2023-03,Q1,Completed,Website,34.07,Austria,New
ORD004518,C00420,2023-10-10,2023-10,Q4,Completed,Phone,230.52,Germany,Regular
ORD004519,C00390,2023-09-18,2023-09,Q3,Completed,Website,64.58,France,VIP
ORD004520,C01034,2023-09-21,2023-09,Q3,Completed,Mobile App,16.05,Netherlands,New
ORD004521,C01451,2023-04-24,2023-04,Q2,Completed,Mobile App,83.9,Germany,New
ORD004522,C01316,2023-12-10,2023-12,Q4,Completed,Mobile App,1101.84,Netherlands,New
ORD004523,C00391,2023-11-30,2023-11,Q4,Completed,Website,595.42,Netherlands,Regular
ORD004524,C01264,2023-10-15,2023-10,Q4,Completed,Marketplace,247.62,Belgium,Regular
ORD004525,C01150,2023-02-01,2023-02,Q1,Completed,Marketplace,177.82,Germany,Regular
ORD004526,C00779,2023-11-25,2023-11,Q4,Completed,Marketplace,282.77,Germany,Regular
ORD004527,C00650,2023-01-10,2023-01,Q1,Completed,Website,54.29,Germany,New
ORD004528,C00371,2023-01-10,2023-01,Q1,Completed,Phone,1297.94,Germany,Regular
ORD004529,C01589,2023-05-31,2023-05,Q2,Completed,Phone,1433.38,Germany,VIP
ORD004530,C01688,2023-09-20,2023-09,Q3,Returned,Website,164.01,Germany,VIP
ORD004531,C00920,2023-09-24,2023-09,Q3,Completed,Phone,1844.62,Belgium,Regular
ORD004532,C01836,2023-06-03,2023-06,Q2,Completed,Website,111.14,Germany,Regular
ORD004533,C01007,2023-06-12,2023-06,Q2,Completed,Website,115.56,Netherlands,Regular
ORD004534,C01539,2023-11-09,2023-11,Q4,Cancelled,Marketplace,348.5,Switzerland,Regular
ORD004535,C01120,2023-04-10,2023-04,Q2,Completed,Phone,10.97,Switzerland,Regular
ORD004536,C00855,2023-02-13,2023-02,Q1,Completed,Phone,1515.39,Germany,New
ORD004537,C00066,2023-06-27,2023-06,Q2,Completed,Phone,820.68,Belgium,Regular
ORD004538,C01518,2023-05-05,2023-05,Q2,Completed,Website,285.26,Netherlands,Regular
ORD004539,C01398,2023-01-07,2023-01,Q1,Cancelled,Website,1579.17,Netherlands,VIP
ORD004540,C01746,2023-11-13,2023-11,Q4,Completed,Phone,531.7,Germany,New
ORD004541,C01391,2023-01-05,2023-01,Q1,Completed,Mobile App,34.15,Germany,Regular
ORD004542,C00822,2023-08-01,2023-08,Q3,Completed,Phone,878.98,Germany,New
ORD004543,C00264,2023-10-19,2023-10,Q4,Completed,Mobile App,1132.39,Switzerland,VIP
ORD004544,C01354,2023-07-28,2023-07,Q3,Cancelled,Phone,970.51,Austria,VIP
ORD004545,C00979,2023-05-05,2023-05,Q2,Completed,Website,776.37,Switzerland,Regular
ORD004546,C01680,2023-07-11,2023-07,Q3,Completed,Mobile App,402.54,France,VIP
ORD004547,C00259,2023-11-22,2023-11,Q4,Completed,Phone,661.02,France,VIP
ORD004548,C01831,2023-12-20,2023-12,Q4,Completed,Mobile App,99.69,Germany,Regular
ORD004549,C00657,2023-11-30,2023-11,Q4,Completed,Mobile App,117.38,Austria,Regular
ORD004550,C01472,2023-05-10,2023-05,Q2,Completed,Mobile App,162.52,Netherlands,Regular
ORD004551,C01709,2023-05-01,2023-05,Q2,Completed,Phone,413.51,France,New
ORD004552,C01345,2023-12-31,2023-12,Q4,Completed,Website,754.35,Netherlands,VIP
ORD004553,C00673,2023-11-25,2023-11,Q4,Completed,Phone,464.95,Netherlands,Regular
ORD004554,C01099,2023-01-24,2023-01,Q1,Completed,Phone,733.95,Switzerland,VIP
ORD004555,C01319,2023-09-16,2023-09,Q3,Completed,Phone,596.55,France,Regular
ORD004556,C01720,2023-10-01,2023-10,Q4,Returned,Website,1347.75,Germany,Regular
ORD004557,C00049,2023-03-23,2023-03,Q1,Completed,Mobile App,323.39,France,VIP
ORD004558,C01731,2023-11-02,2023-11,Q4,Completed,Marketplace,585.46,Netherlands,VIP
ORD004559,C00264,2023-07-30,2023-07,Q3,Completed,Marketplace,541.26,Switzerland,VIP
ORD004560,C00818,2023-01-08,2023-01,Q1,Completed,Marketplace,1440.35,Switzerland,VIP
ORD004561,C00954,2023-05-19,2023-05,Q2,Completed,Marketplace,101.45,France,VIP
ORD004562,C00860,2023-06-08,2023-06,Q2,Returned,Mobile App,404.72,France,Regular
ORD004563,C01133,2023-12-14,2023-12,Q4,Returned,Website,137.12,Netherlands,VIP
ORD004564,C00054,2023-02-12,2023-02,Q1,Completed,Phone,1604.12,Switzerland,VIP
ORD004565,C01610,2023-05-18,2023-05,Q2,Completed,Website,63.96,Germany,New
ORD004566,C00346,2023-11-10,2023-11,Q4,Completed,Marketplace,476.37,Germany,Churned
ORD004567,C01717,2023-03-12,2023-03,Q1,Completed,Marketplace,579.58,Belgium,VIP
ORD004568,C01613,2023-01-25,2023-01,Q1,Completed,Phone,111.09,France,Regular
ORD004569,C00426,2023-12-22,2023-12,Q4,Completed,Marketplace,1054.06,Netherlands,Regular
ORD004570,C01378,2023-12-02,2023-12,Q4,Completed,Phone,338.43,Austria,Regular
ORD004571,C01048,2023-01-24,2023-01,Q1,Completed,Mobile App,260.84,Netherlands,Regular
ORD004572,C00873,2023-03-11,2023-03,Q1,Completed,Mobile App,399.23,Germany,New
ORD004573,C00962,2023-07-01,2023-07,Q3,Completed,Mobile App,2227.13,Germany,Regular
ORD004574,C00835,2023-03-04,2023-03,Q1,Completed,Marketplace,769.37,Austria,New
ORD004575,C00472,2023-02-26,2023-02,Q1,Completed,Marketplace,653.05,Switzerland,VIP
ORD004576,C01077,2023-03-10,2023-03,Q1,Completed,Phone,150.64,Germany,Regular
ORD004577,C00964,2023-03-17,2023-03,Q1,Cancelled,Phone,693.21,Germany,VIP
ORD004578,C00235,2023-10-21,2023-10,Q4,Completed,Mobile App,655.22,Switzerland,Regular
ORD004579,C00684,2023-07-25,2023-07,Q3,Completed,Website,26.33,Switzerland,Regular
ORD004580,C01119,2023-04-01,2023-04,Q2,Completed,Mobile App,142.77,Germany,New
ORD004581,C01080,2023-02-18,2023-02,Q1,Completed,Phone,30.74,Belgium,VIP
ORD004582,C01763,2023-03-15,2023-03,Q1,Completed,Website,214.09,Austria,Regular
ORD004583,C00723,2023-03-01,2023-03,Q1,Completed,Mobile App,200.27,Germany,Churned
ORD004584,C01120,2023-10-04,2023-10,Q4,Completed,Website,369.47,Switzerland,Regular
ORD004585,C00589,2023-05-27,2023-05,Q2,Completed,Marketplace,1147.5,Germany,VIP
ORD004586,C01763,2023-11-14,2023-11,Q4,Completed,Phone,223.94,Austria,Regular
ORD004587,C01959,2023-10-14,2023-10,Q4,Completed,Mobile App,752.69,Germany,VIP
ORD004588,C01528,2023-02-05,2023-02,Q1,Completed,Mobile App,710.54,Germany,Regular
ORD004589,C01595,2023-03-07,2023-03,Q1,Returned,Website,1238.52,Belgium,Regular
ORD004590,C00547,2023-08-16,2023-08,Q3,Completed,Mobile App,1057.36,Belgium,Regular
ORD004591,C01485,2023-08-31,2023-08,Q3,Completed,Mobile App,759.71,France,New
ORD004592,C00955,2023-01-05,2023-01,Q1,Returned,Mobile App,895.23,Switzerland,VIP
ORD004593,C00480,2023-02-20,2023-02,Q1,Completed,Mobile App,1457.84,Switzerland,Regular
ORD004594,C00327,2023-10-21,2023-10,Q4,Completed,Phone,217.99,Belgium,VIP
ORD004595,C00463,2023-07-04,2023-07,Q3,Completed,Marketplace,937.76,Switzerland,VIP
ORD004596,C00629,2023-02-28,2023-02,Q1,Completed,Website,163.32,Belgium,Regular
ORD004597,C00406,2023-10-21,2023-10,Q4,Completed,Phone,735.06,Netherlands,Regular
ORD004598,C00713,2023-12-09,2023-12,Q4,Completed,Website,437.06,Switzerland,Regular
ORD004599,C00001,2023-04-25,2023-04,Q2,Completed,Marketplace,313.44,France,Regular
ORD004600,C00161,2023-01-12,2023-01,Q1,Completed,Marketplace,70.36,France,Regular
ORD004601,C00724,2023-01-31,2023-01,Q1,Completed,Website,269.62,Belgium,New
ORD004602,C01221,2023-10-06,2023-10,Q4,Completed,Phone,31.33,Belgium,New
ORD004603,C00109,2023-07-14,2023-07,Q3,Completed,Website,73.92,Austria,VIP
ORD004604,C01164,2023-01-01,2023-01,Q1,Completed,Marketplace,260.93,France,VIP
ORD004605,C01959,2023-12-23,2023-12,Q4,Returned,Marketplace,37.54,Germany,VIP
ORD004606,C01204,2023-07-25,2023-07,Q3,Completed,Website,127.83,France,Churned
ORD004607,C01513,2023-06-23,2023-06,Q2,Completed,Phone,101.62,Germany,VIP
ORD004608,C00698,2023-01-31,2023-01,Q1,Completed,Phone,1848.64,Germany,Regular
ORD004609,C01254,2023-09-20,2023-09,Q3,Completed,Website,37.48,France,VIP
ORD004610,C01047,2023-05-03,2023-05,Q2,Completed,Phone,1463.82,Germany,Regular
ORD004611,C01843,2023-01-06,2023-01,Q1,Completed,Website,69.97,Switzerland,Churned
ORD004612,C00393,2023-01-18,2023-01,Q1,Completed,Website,296.42,Belgium,VIP
ORD004613,C00509,2023-12-13,2023-12,Q4,Completed,Website,460.92,Germany,Regular
ORD004614,C01673,2023-02-21,2023-02,Q1,Completed,Mobile App,1470.12,Germany,VIP
ORD004615,C00045,2023-08-11,2023-08,Q3,Completed,Marketplace,55.22,Germany,Regular
ORD004616,C00092,2023-08-04,2023-08,Q3,Completed,Marketplace,60.54,Austria,Regular
ORD004617,C00839,2023-10-11,2023-10,Q4,Completed,Mobile App,498.06,Germany,Regular
ORD004618,C01232,2023-03-10,2023-03,Q1,Completed,Mobile App,1827.63,Germany,Regular
ORD004619,C00902,2023-01-01,2023-01,Q1,Completed,Phone,197.57,France,Regular
ORD004620,C00976,2023-05-30,2023-05,Q2,Completed,Phone,706.4,Austria,Regular
ORD004621,C00439,2023-05-05,2023-05,Q2,Completed,Phone,716.29,Belgium,Regular
ORD004622,C00632,2023-11-22,2023-11,Q4,Completed,Marketplace,451.22,France,Regular
ORD004623,C01493,2023-11-08,2023-11,Q4,Completed,Phone,1258.51,Germany,Regular
ORD004624,C01630,2023-06-24,2023-06,Q2,Completed,Website,68.56,Switzerland,VIP
ORD004625,C00131,2023-09-25,2023-09,Q3,Completed,Marketplace,141.12,Belgium,Regular
ORD004626,C01165,2023-10-06,2023-10,Q4,Completed,Phone,631.14,Belgium,Regular
ORD004627,C01302,2023-09-16,2023-09,Q3,Completed,Marketplace,33.21,Germany,Regular
ORD004628,C00390,2023-04-29,2023-04,Q2,Completed,Website,681.8,France,VIP
ORD004629,C01831,2023-09-27,2023-09,Q3,Completed,Website,59.85,Germany,Regular
ORD004630,C00845,2023-02-18,2023-02,Q1,Completed,Mobile App,462.27,Netherlands,VIP
ORD004631,C00008,2023-03-10,2023-03,Q1,Completed,Marketplace,178.18,Germany,Regular
ORD004632,C01264,2023-10-08,2023-10,Q4,Completed,Mobile App,49.7,Belgium,Regular
ORD004633,C00047,2023-04-28,2023-04,Q2,Completed,Marketplace,1237.64,France,VIP
ORD004634,C01608,2023-12-01,2023-12,Q4,Returned,Mobile App,698.31,Belgium,Regular
ORD004635,C01955,2023-01-27,2023-01,Q1,Completed,Mobile App,590.68,Belgium,Regular
ORD004636,C00692,2023-12-04,2023-12,Q4,Completed,Website,169.26,France,New
ORD004637,C01658,2023-07-19,2023-07,Q3,Completed,Website,415.4,France,New
ORD004638,C01639,2023-07-05,2023-07,Q3,Cancelled,Website,856.35,Germany,VIP
ORD004639,C02000,2023-11-22,2023-11,Q4,Completed,Website,668.03,Austria,Regular
ORD004640,C00790,2023-11-26,2023-11,Q4,Completed,Website,145.88,Germany,Regular
ORD004641,C01588,2023-12-02,2023-12,Q4,Cancelled,Mobile App,468.42,Switzerland,Regular
ORD004642,C01646,2023-11-17,2023-11,Q4,Completed,Mobile App,89.13,Germany,Regular
ORD004643,C01164,2023-02-22,2023-02,Q1,Completed,Website,115.05,France,VIP
ORD004644,C01254,2023-06-04,2023-06,Q2,Cancelled,Website,188.51,France,VIP
ORD004645,C01795,2023-02-21,2023-02,Q1,Completed,Marketplace,61.95,Austria,VIP
ORD004646,C00040,2023-09-19,2023-09,Q3,Completed,Phone,193.08,Germany,Regular
ORD004647,C00134,2023-09-04,2023-09,Q3,Completed,Phone,27.28,Belgium,VIP
